ROI,FDG_mean_raw,FDG_mean_norm,amyloid_mean_raw,amyloid_mean_norm,epi_hazard_FDG_pos,epi_hazard_FDG_neg,epi_hazard_amyloid_pos,epi_hazard_amyloid_neg
73,1.5684910493827162,0.601555173282316,48.54762516737754,0.5380629042445009,0.9537474657811097,0.9556333756363262,0.9930950357160336,0.7160413053374947
74,1.5641623456790124,0.5971340224969587,82.44191290962645,0.86579956345421,0.9562152666593208,0.9548805568218709,0.8185339077614436,2.1549110029928404
75,1.5209015432098767,0.5529493094966319,57.141215125624,0.6211575686006762,0.9835989400189191,0.8709631598170692,0.9421172413337596,0.8606571556398116
76,1.6328259259259261,0.6672640342772374,71.91067699852725,0.7639690691508664,0.9164647462818092,1.1660891380632825,0.8660511146458244,1.3721333514893888
77,1.8391598765432093,0.8780046093452245,82.21585324638986,0.8636137072599557,0.8130747422939085,2.6703358244316227,0.8193893719932877,2.1686877924149672
78,1.7731904320987653,0.810626271376382,62.39488763974905,0.671957310771242,0.8435709366864581,1.97550583064282,0.9135150687556378,0.9816596500706747
79,1.771031172839506,0.8084208973375686,80.31235786066217,0.8452080920340641,0.8445441221927388,1.9574309857347314,0.8277006910078026,2.0446166385021796
80,1.4365052469135804,0.46675058184235746,77.82254640479698,0.8211331654619921,1.0404874754667923,0.7640162124678757,0.8383701265078805,1.5331918884733446
81,1.552626851851852,0.5853521679085294,55.42788534565729,0.6045907363816039,0.9631834437144949,0.9516899516598049,0.9517299977320128,0.8060205620624882
82,1.4446873456790124,0.47510742371899317,83.53646211776297,0.8763831728087783,1.0350636879222472,0.754681445214953,0.8138208164138361,2.114186099578532
83,1.2158404320987657,0.24137308176433728,24.994330431172656,0.3103172088952692,1.2240160704915815,0.5435495256431195,1.161600474532086,0.505799489054057
84,1.4017651234567898,0.43126852194230497,41.34068784583899,0.46837630752777354,1.0652310109151448,0.708984055236034,1.0389047065765784,0.6454155050701729
85,1.4090716049382717,0.4387310461877071,47.06534235059197,0.5237301523049545,1.0594680274380717,0.7145567686383898,1.0011763435760057,0.7016397965685011
86,1.528485185185185,0.5606949134857233,74.46836751060574,0.7887003439336702,0.977491704807719,0.9095693500853221,0.853289591414591,1.5473341185809122
87,1.5157626543209877,0.5477006705963683,51.24062507289176,0.5641025366155079,0.9864672713175248,0.8681812241487741,0.9762650198137808,0.7435836581498649
